Process Name,PID,Operation,Path,Result,Detail,Date & Time,Event Class,Image Path,User,Command Line,TID,Parent PID,Content,LineID,srcEvent
pnputil.exe,7780,RegQueryValue,HKLM\SYSTEM\DriverDatabase\DriverInfFiles\usbstor.inf\Active,SUCCESS,"Type: REG_SZ, Length: 70, Data: usbstor.inf_amd64_bc28fdc48deb4a2c",4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegQueryValue HKLM\SYSTEM\DriverDatabase\DriverInfFiles\usbstor.inf\Active SUCCESS Type: REG_SZ, Length: 70, Data: usbstor.inf_amd64_bc28fdc48deb4a2c 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",385,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegCloseKey,HKLM\SYSTEM\DriverDatabase\DriverInfFiles\usbstor.inf,SUCCESS,,4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegCloseKey HKLM\SYSTEM\DriverDatabase\DriverInfFiles\usbstor.inf SUCCESS None 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",386,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,CreateFile,C:\Windows\INF,SUCCESS,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened",4/14/2022 3:54:05 PM,File System,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 CreateFile C:\Windows\INF SUCCESS Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened 4/14/2022 3:54:05 PM File System C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",387,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,QueryDirectory,C:\Windows\INF\usbstor.inf,SUCCESS,"FileInformationClass: FileBothDirectoryInformation, Filter: usbstor.inf, 2: usbstor.inf",4/14/2022 3:54:05 PM,File System,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 QueryDirectory C:\Windows\INF\usbstor.inf SUCCESS FileInformationClass: FileBothDirectoryInformation, Filter: usbstor.inf, 2: usbstor.inf 4/14/2022 3:54:05 PM File System C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",388,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,CloseFile,C:\Windows\INF,SUCCESS,,4/14/2022 3:54:05 PM,File System,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 CloseFile C:\Windows\INF SUCCESS None 4/14/2022 3:54:05 PM File System C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",389,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,CreateFile,C:\Windows\INF\usbstor.inf,SUCCESS,"Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened",4/14/2022 3:54:05 PM,File System,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 CreateFile C:\Windows\INF\usbstor.inf SUCCESS Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened 4/14/2022 3:54:05 PM File System C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",390,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,ReadFile,C:\Windows\INF\usbstor.inf,SUCCESS,"Offset: 0, Length: 31,538, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal",4/14/2022 3:54:05 PM,File System,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 ReadFile C:\Windows\INF\usbstor.inf SUCCESS Offset: 0, Length: 31,538, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal 4/14/2022 3:54:05 PM File System C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",391,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,CloseFile,C:\Windows\INF\usbstor.inf,SUCCESS,,4/14/2022 3:54:05 PM,File System,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 CloseFile C:\Windows\INF\usbstor.inf SUCCESS None 4/14/2022 3:54:05 PM File System C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",392,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\CustomLocale,REPARSE,Desired Access: Read,4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegOpenKey HKLM\System\CurrentControlSet\Control\Nls\CustomLocale REPARSE Desired Access: Read 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",393,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\CustomLocale,SUCCESS,Desired Access: Read,4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegOpenKey HKLM\System\CurrentControlSet\Control\Nls\CustomLocale SUCCESS Desired Access: Read 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",394,fe9eeee9a7b339089e5fa634b08522c1_raw_events
