Process Name,PID,Operation,Path,Result,Detail,Date & Time,Event Class,Image Path,User,Command Line,TID,Parent PID,Content,LineID,srcEvent
wbadmin.exe,4996,RegQueryValue,HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\(Default),BUFFER OVERFLOW,Length: 12,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegQueryValue HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\(Default) BUFFER OVERFLOW Length: 12 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,567,9e5e4c0655fd1b5be88bd40b8251175f_raw_events
wbadmin.exe,4996,RegQueryValue,HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\(Default),SUCCESS,"Type: REG_SZ, Length: 32, Data: PSFactoryBuffer",4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 RegQueryValue HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\(Default) SUCCESS Type: REG_SZ, Length: 32, Data: PSFactoryBuffer 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",568,9e5e4c0655fd1b5be88bd40b8251175f_raw_events
wbadmin.exe,4996,RegQueryKey,HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021},SUCCESS,"Query: HandleTags, HandleTags: 0x0",4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 RegQueryKey HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021} SUCCESS Query: HandleTags, HandleTags: 0x0 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",569,9e5e4c0655fd1b5be88bd40b8251175f_raw_events
wbadmin.exe,4996,RegOpenKey,HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\InprocServer32,SUCCESS,Desired Access: Read,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegOpenKey HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\InprocServer32 SUCCESS Desired Access: Read 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,570,9e5e4c0655fd1b5be88bd40b8251175f_raw_events
wbadmin.exe,4996,RegQueryValue,HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\InProcServer32\InprocServer32,NAME NOT FOUND,Length: 12,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegQueryValue HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\InProcServer32\InprocServer32 NAME NOT FOUND Length: 12 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,571,9e5e4c0655fd1b5be88bd40b8251175f_raw_events
wbadmin.exe,4996,RegQueryValue,HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\InProcServer32\(Default),BUFFER OVERFLOW,Length: 12,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegQueryValue HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\InProcServer32\(Default) BUFFER OVERFLOW Length: 12 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,572,9e5e4c0655fd1b5be88bd40b8251175f_raw_events
wbadmin.exe,4996,RegQueryValue,HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\InProcServer32\(Default),SUCCESS,"Type: REG_EXPAND_SZ, Length: 66, Data: %systemroot%\system32\blb_ps.dll",4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 RegQueryValue HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\InProcServer32\(Default) SUCCESS Type: REG_EXPAND_SZ, Length: 66, Data: %systemroot%\system32\blb_ps.dll 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",573,9e5e4c0655fd1b5be88bd40b8251175f_raw_events
wbadmin.exe,4996,RegQueryValue,HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\InProcServer32\(Default),SUCCESS,"Type: REG_EXPAND_SZ, Length: 66, Data: %systemroot%\system32\blb_ps.dll",4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 RegQueryValue HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\InProcServer32\(Default) SUCCESS Type: REG_EXPAND_SZ, Length: 66, Data: %systemroot%\system32\blb_ps.dll 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",574,9e5e4c0655fd1b5be88bd40b8251175f_raw_events
wbadmin.exe,4996,RegQueryValue,HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\InProcServer32\ThreadingModel,SUCCESS,"Type: REG_SZ, Length: 10, Data: Both",4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 RegQueryValue HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\InProcServer32\ThreadingModel SUCCESS Type: REG_SZ, Length: 10, Data: Both 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",575,9e5e4c0655fd1b5be88bd40b8251175f_raw_events
wbadmin.exe,4996,RegCloseKey,HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\InProcServer32,SUCCESS,,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegCloseKey HKCR\CLSID\{E3633C03-DF7A-41E0-B903-CC349A05E021}\InProcServer32 SUCCESS None 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,576,9e5e4c0655fd1b5be88bd40b8251175f_raw_events
